ID,dropoff_longitude,dropoff_latitude,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount
18700,-73.9183654785156,40.7004814147949,1,37.0,0.5,0.5,7.66,0.0,0.3,45.96
18701,-73.9779281616211,40.726879119873,1,12.5,0.5,0.5,2.76,0.0,0.3,16.56
18702,-73.9545974731445,40.7651176452637,1,9.5,0.5,0.5,2.16,0.0,0.3,12.96
18703,-73.9811325073242,40.7692337036133,2,5.0,0.5,0.5,0.0,0.0,0.3,6.3
18704,-73.9855651855469,40.7382545471191,2,8.0,0.5,0.5,0.0,0.0,0.3,9.3
18705,-73.9939041137695,40.6977653503418,1,21.5,0.5,0.5,3.0,0.0,0.3,25.8
18706,-74.0130462646484,40.7140007019043,2,6.0,0.5,0.5,0.0,0.0,0.3,7.3
18707,-74.0025100708008,40.7412490844727,2,10.0,0.5,0.5,0.0,0.0,0.3,11.3
18708,-73.9849319458008,40.7242317199707,1,31.0,0.5,0.5,6.46,0.0,0.3,38.76
18709,-73.7937240600586,40.6572303771973,2,6.0,0.5,0.5,0.0,0.0,0.3,7.3
18710,-73.9839706420898,40.7696914672852,2,5.5,0.5,0.5,0.0,0.0,0.3,6.8
18711,-73.9948348999023,40.7503089904785,1,6.5,0.5,0.5,1.56,0.0,0.3,9.36
18712,-73.9631500244141,40.7750396728516,2,6.5,0.5,0.5,0.0,0.0,0.3,7.8
18713,-73.9697418212891,40.794849395752,1,4.5,0.5,0.5,1.0,0.0,0.3,6.8
18714,-73.9677581787109,40.7577095031738,1,9.0,0.5,0.5,2.58,0.0,0.3,12.88
18715,-73.9788970947266,40.7453689575195,1,7.5,0.5,0.5,1.76,0.0,0.3,10.56
18716,-74.0047912597656,40.7071685791016,1,15.5,0.5,0.5,3.36,0.0,0.3,20.16
18717,-73.9565505981445,40.7765769958496,2,12.0,0.5,0.5,0.0,0.0,0.3,13.3
18718,-74.0120010375977,40.7077217102051,1,7.0,0.5,0.5,1.66,0.0,0.3,9.96
18719,-73.9642791748047,40.6859130859375,1,16.0,0.5,0.5,3.46,0.0,0.3,20.76
18720,-73.9803695678711,40.7352752685547,1,6.5,0.5,0.5,1.95,0.0,0.3,9.75
18721,-73.942512512207,40.8097801208496,2,8.0,0.5,0.5,0.0,0.0,0.3,9.3
18722,-74.0017700195313,40.7353057861328,1,11.0,0.5,0.5,2.0,0.0,0.3,14.3
18723,-74.0004272460938,40.7444305419922,1,10.5,0.5,0.5,1.0,0.0,0.3,12.8
18724,-73.9888610839844,40.7749710083008,1,6.5,0.5,0.5,1.0,0.0,0.3,8.8
18725,-73.9734268188477,40.7844886779785,1,6.5,0.5,0.5,1.56,0.0,0.3,9.36
18726,-74.0033798217773,40.683780670166,1,7.5,0.5,0.5,2.64,0.0,0.3,11.44
18727,-73.9912185668945,40.7502784729004,2,10.0,0.5,0.5,0.0,0.0,0.3,11.3
18728,-74.0045471191406,40.7212181091309,1,13.5,0.5,0.5,0.0,0.0,0.3,14.8
18729,-73.8670654296875,40.7688255310059,1,4.5,0.5,0.5,1.74,0.0,0.3,7.54
18730,-74.005989074707,40.7400588989258,1,7.5,0.5,0.5,0.0,0.0,0.3,8.8
18731,-73.8903961181641,40.6903686523438,2,30.5,0.5,0.5,0.0,0.0,0.3,31.8
18732,-73.8640670776367,40.7190704345703,1,26.5,0.5,0.5,5.56,0.0,0.3,33.36
18733,-73.9826431274414,40.6772499084473,2,15.5,0.5,0.5,0.0,0.0,0.3,16.8
18734,-73.9920883178711,40.6614608764649,2,4.0,0.5,0.5,0.0,0.0,0.3,5.3
18735,-74.0026016235352,40.73974609375,1,3.5,0.5,0.5,0.96,0.0,0.3,5.76
18736,-73.9138565063477,40.709529876709,1,9.0,0.5,0.5,2.06,0.0,0.3,12.36
18737,-73.9757080078125,40.7519111633301,2,6.5,0.5,0.5,0.0,0.0,0.3,7.8
18738,-73.9110565185547,40.6958999633789,1,16.0,0.5,0.5,3.46,0.0,0.3,20.76
18739,-73.9508209228516,40.7707939147949,2,6.5,0.5,0.5,0.0,0.0,0.3,7.8
18740,-73.990592956543,40.7512702941895,1,7.0,0.5,0.5,1.66,0.0,0.3,9.96
18741,-73.9533081054688,40.7674407958984,1,16.5,0.5,0.5,3.56,0.0,0.3,21.36
18742,-74.00341796875,40.6814651489258,2,6.5,0.5,0.5,0.0,0.0,0.3,7.8
18743,-73.9828567504883,40.7616806030273,2,5.5,0.5,0.5,0.0,0.0,0.3,6.8
18744,-73.9929733276367,40.6976051330566,1,14.5,0.5,0.5,3.16,0.0,0.3,18.96
18745,-73.9807434082031,40.7643508911133,2,6.0,0.5,0.5,0.0,0.0,0.3,7.3
18746,-73.9830551147461,40.7751388549805,1,9.5,0.5,0.5,2.16,0.0,0.3,12.96
18747,-73.9548721313477,40.7708015441895,1,12.0,0.5,0.5,2.66,0.0,0.3,15.96
18748,-74.0139617919922,40.7137489318848,1,9.0,0.5,0.5,2.06,0.0,0.3,12.36
18749,-74.0004653930664,40.7477684020996,2,14.5,0.5,0.5,0.0,0.0,0.3,15.8
18750,-73.9413223266602,40.8439788818359,1,34.0,0.5,0.5,7.06,0.0,0.3,42.36
18751,-73.9907302856445,40.7182006835938,1,6.5,0.5,0.5,1.56,0.0,0.3,9.36
18752,-74.0169067382813,40.7060737609863,1,10.0,0.5,0.5,1.5,0.0,0.3,12.8
18753,-73.9682388305664,40.7998466491699,2,6.5,0.5,0.5,0.0,0.0,0.3,7.8
18754,-73.9873733520508,40.7213897705078,1,9.0,0.5,0.5,2.06,0.0,0.3,12.36
18755,-73.9628219604492,40.7657127380371,2,11.5,0.5,0.5,0.0,0.0,0.3,12.8
18756,-73.9809036254883,40.7214202880859,2,7.0,0.5,0.5,0.0,0.0,0.3,8.3
18757,-73.9790420532227,40.5991516113281,1,41.0,0.5,0.5,0.0,0.0,0.3,42.3
18758,-73.9848175048828,40.7790718078613,2,11.5,0.5,0.5,0.0,0.0,0.3,12.8
18759,-73.8837432861328,40.8693313598633,1,26.5,0.5,0.5,0.0,2.54,0.3,30.34
18760,-73.9284210205078,40.7582359313965,2,5.0,0.5,0.5,0.0,0.0,0.3,6.3
18761,-73.9826736450195,40.7183990478516,1,4.5,0.5,0.5,1.16,0.0,0.3,6.96
18762,-73.9991302490234,40.7444801330566,2,4.0,0.5,0.5,0.0,0.0,0.3,5.3
18763,-73.990364074707,40.7459716796875,1,11.0,0.5,0.5,2.46,0.0,0.3,14.76
18764,-73.9136734008789,40.6961784362793,2,17.0,0.5,0.5,0.0,0.0,0.3,18.3
18765,-73.9996185302734,40.7152709960937,1,6.0,0.5,0.5,1.82,0.0,0.3,9.12
18766,-73.9907989501953,40.757511138916,1,11.5,0.5,0.5,0.0,0.0,0.3,12.8
18767,-73.9415893554687,40.7919616699219,1,6.5,0.5,0.5,3.0,0.0,0.3,10.8
18768,-73.9962005615234,40.7434501647949,1,7.5,0.5,0.5,1.76,0.0,0.3,10.56
18769,-74.0104217529297,40.7043685913086,2,12.5,0.5,0.5,0.0,0.0,0.3,13.8
18770,-73.9823150634766,40.7624244689941,2,3.5,0.0,0.5,0.0,0.0,0.3,4.3
18771,-73.997673034668,40.7652206420898,2,7.0,0.0,0.5,0.0,0.0,0.3,7.8
18772,-73.9526596069336,40.7892875671387,1,5.5,0.0,0.5,1.0,0.0,0.3,7.3
18773,-73.9911499023438,40.7380485534668,2,4.5,0.0,0.5,0.0,0.0,0.3,5.3
18774,-73.9852600097656,40.7616653442383,2,52.0,0.0,0.5,0.0,0.0,0.3,52.8
18775,-74.0080261230469,40.7453384399414,2,10.0,0.0,0.5,0.0,0.0,0.3,10.8
18776,-74.0267181396484,40.7549285888672,1,88.0,0.0,0.0,21.27,18.04,0.3,127.61
18777,-73.969482421875,40.7605094909668,1,7.5,0.0,0.5,1.66,0.0,0.3,9.96
18778,-73.9725494384766,40.7543792724609,1,8.0,0.0,0.5,1.76,0.0,0.3,10.56
18779,-73.9703140258789,40.7586212158203,1,14.0,0.0,0.5,1.5,0.0,0.3,16.3
18780,-73.9857330322266,40.7416381835938,1,12.0,0.0,0.5,3.2,0.0,0.3,16.0
18781,-73.7763748168945,40.645809173584,2,52.0,0.0,0.5,0.0,5.54,0.3,58.34
18782,-73.9380264282227,40.8088150024414,1,11.5,0.0,0.5,3.69,0.0,0.3,15.99
18783,0.0,0.0,1,2.5,0.0,0.5,5.0,0.0,0.3,8.3
18784,-73.985481262207,40.7604026794434,1,5.5,0.0,0.5,1.0,0.0,0.3,7.3
18785,-73.9932327270508,40.7574806213379,2,3.5,0.0,0.5,0.0,0.0,0.3,4.3
18786,-73.9851531982422,40.7593460083008,1,9.5,0.0,0.5,2.06,0.0,0.3,12.36
18787,-73.9806594848633,40.7599296569824,2,6.5,0.0,0.5,0.0,0.0,0.3,7.3
18788,-73.9726181030273,40.7909088134766,1,12.0,0.0,0.5,2.56,0.0,0.3,15.36
18789,-73.9828109741211,40.7511940002441,1,14.0,0.0,0.5,2.0,0.0,0.3,16.8
18790,-73.9754638671875,40.7406196594238,1,9.5,0.0,0.5,2.06,0.0,0.3,12.36
18791,-73.9805603027344,40.7606506347656,1,8.0,0.0,0.5,1.76,0.0,0.3,10.56
18792,-73.9928512573242,40.7301597595215,1,9.0,0.0,0.5,1.0,0.0,0.3,10.8
18793,-73.9516906738281,40.7913208007813,1,10.0,0.0,0.5,2.7,0.0,0.3,13.5
18794,-73.9834365844727,40.762279510498,1,4.5,0.0,0.5,1.32,0.0,0.3,6.62
18795,-73.9757385253906,40.7642288208008,1,10.5,0.0,0.5,1.0,0.0,0.3,12.3
18796,-73.9678726196289,40.7613868713379,1,24.0,0.0,0.5,3.0,0.0,0.3,27.8
18797,-73.9766006469727,40.7522430419922,1,6.0,0.0,0.5,1.36,0.0,0.3,8.16
18798,-74.0029296875,40.7409591674805,1,5.0,0.0,0.5,2.0,0.0,0.3,7.8
18799,-73.9739685058594,40.7796096801758,2,9.5,0.0,0.5,0.0,0.0,0.3,10.3
18800,-73.9903411865234,40.7303009033203,2,4.5,0.0,0.5,0.0,0.0,0.3,5.3
18801,-73.9805679321289,40.7666282653809,1,7.0,0.0,0.5,1.0,0.0,0.3,8.8
18802,-73.9809875488281,40.7577209472656,1,14.5,0.0,0.5,3.06,0.0,0.3,18.36
18803,-73.9523162841797,40.7897415161133,1,6.5,0.0,0.5,0.0,0.0,0.3,7.3
18804,-73.9869689941406,40.7791213989258,2,8.5,0.0,0.5,0.0,0.0,0.3,9.3
18805,-73.9900360107422,40.74267578125,1,13.5,0.0,0.5,2.86,0.0,0.3,17.16
18806,-73.9648284912109,40.7601432800293,1,9.0,0.0,0.5,1.5,0.0,0.3,11.3
18807,-73.9557189941406,40.7641487121582,1,25.0,0.0,0.5,5.16,0.0,0.3,30.96
18808,-73.9622955322266,40.7980651855469,2,11.5,0.0,0.5,0.0,0.0,0.3,12.3
18809,-74.0131988525391,40.7165222167969,1,7.0,0.0,0.5,1.56,0.0,0.3,9.36
18810,-73.9901733398438,40.7376594543457,1,7.5,0.0,0.5,2.49,0.0,0.3,10.79
18811,-73.9538192749023,40.7668418884277,2,6.5,0.0,0.5,0.0,0.0,0.3,7.3
18812,-73.983283996582,40.7620086669922,1,14.5,0.0,0.5,3.06,0.0,0.3,18.36
18813,-73.7792205810547,40.6451034545898,2,52.0,0.0,0.5,0.0,0.0,0.3,52.8
18814,-73.9932250976563,40.7341499328613,1,6.0,0.0,0.5,1.36,0.0,0.3,8.16
18815,-73.9821014404297,40.7499389648438,1,7.5,0.0,0.5,1.0,0.0,0.3,9.3
18816,-73.9804077148438,40.7512855529785,1,6.0,0.0,0.5,1.36,0.0,0.3,8.16
18817,-74.0022277832031,40.7163352966309,1,5.5,0.0,0.5,1.0,0.0,0.3,7.3
18818,-73.9630126953125,40.7749977111816,1,12.0,0.0,0.5,2.56,0.0,0.3,15.36
18819,-73.9731826782227,40.7576713562012,1,17.5,0.0,0.5,3.66,0.0,0.3,21.96
18820,-73.993782043457,40.7280311584473,2,6.5,0.0,0.5,0.0,0.0,0.3,7.3
18821,-73.9577102661133,40.7653617858887,1,5.5,0.0,0.5,1.26,0.0,0.3,7.56
18822,-74.0000305175781,40.7219123840332,2,10.0,0.0,0.5,0.0,0.0,0.3,10.8
18823,-73.9700622558594,40.7614288330078,2,4.5,0.0,0.5,0.0,0.0,0.3,5.3
18824,-73.9894256591797,40.7548408508301,1,11.5,0.0,0.5,2.46,0.0,0.3,14.76
18825,-74.0145797729492,40.7107849121094,1,23.5,0.0,0.5,4.86,0.0,0.3,29.16
18826,-73.9774780273438,40.7845191955566,2,4.0,0.0,0.5,0.0,0.0,0.3,4.8
18827,-73.9935913085938,40.7280616760254,1,8.0,0.0,0.5,1.0,0.0,0.3,9.8
18828,-73.9843368530273,40.7431182861328,1,9.5,0.0,0.5,2.06,0.0,0.3,12.36
18829,-73.9561920166016,40.7645492553711,2,16.0,0.0,0.5,0.0,0.0,0.3,16.8
18830,-73.9920272827149,40.7539596557617,1,10.0,0.0,0.5,2.16,0.0,0.3,12.96
18831,-73.9523010253906,40.7923393249512,2,6.0,0.0,0.5,0.0,0.0,0.3,6.8
18832,-73.9924163818359,40.7536506652832,1,14.0,0.0,0.5,2.96,0.0,0.3,17.76
18833,-73.9627304077149,40.7783012390137,2,4.5,0.0,0.5,0.0,0.0,0.3,5.3
18834,0.0,0.0,1,7.0,0.0,0.0,0.0,0.0,0.3,7.3
18835,-73.9549179077148,40.7773818969727,1,24.5,0.0,0.5,5.06,0.0,0.3,30.36
18836,-74.0017242431641,40.7563934326172,1,9.0,0.0,0.5,1.96,0.0,0.3,11.76
18837,-74.003791809082,40.7492752075195,1,9.5,0.0,0.5,1.0,0.0,0.3,11.3
18838,-73.9574356079102,40.7739868164063,2,25.0,0.0,0.5,0.0,0.0,0.3,25.8
18839,-73.9645309448242,40.7747802734375,1,5.5,0.0,0.5,1.26,0.0,0.3,7.56
18840,-73.9567794799805,40.7806396484375,1,9.5,0.0,0.5,2.06,0.0,0.3,12.36
18841,-73.993522644043,40.7499198913574,1,11.0,0.0,0.5,3.54,0.0,0.3,15.34
18842,-73.9544677734375,40.8081932067871,2,10.5,0.0,0.5,0.0,0.0,0.3,11.3
18843,-73.9756927490234,40.7603530883789,1,12.5,0.0,0.5,2.66,0.0,0.3,15.96
18844,-73.9919662475586,40.7555847167969,1,36.5,0.0,0.5,8.57,5.54,0.3,51.41
18845,-73.9668655395508,40.7526702880859,1,20.0,0.0,0.5,2.0,0.0,0.3,22.8
18846,-73.9921875,40.7372207641602,2,6.5,0.0,0.5,0.0,0.0,0.3,7.3
18847,-73.9699020385742,40.7611885070801,2,5.0,0.0,0.5,0.0,0.0,0.3,5.8
18848,-73.9821472167969,40.7750396728516,1,13.0,0.0,0.5,2.0,0.0,0.3,15.8
18849,-74.0097122192383,40.7346801757813,1,11.0,0.0,0.5,2.36,0.0,0.3,14.16
18850,-73.9876480102539,40.7414283752441,2,52.0,0.0,0.5,0.0,5.54,0.3,58.34
18851,-73.9629440307617,40.7726974487305,2,12.0,0.0,0.5,0.0,0.0,0.3,12.8
18852,-74.0050811767578,40.7237205505371,1,7.0,0.0,0.5,2.34,0.0,0.3,10.14
18853,-73.9590835571289,40.7733192443848,2,10.5,0.0,0.5,0.0,0.0,0.3,11.3
18854,-73.9891204833984,40.728401184082,2,5.0,0.0,0.5,0.0,0.0,0.3,5.8
18855,-73.9777908325195,40.7593040466309,1,8.0,0.0,0.5,2.2,0.0,0.3,11.0
18856,-73.9680404663086,40.7626190185547,2,4.0,0.0,0.5,0.0,0.0,0.3,4.8
18857,-73.9761199951172,40.7613296508789,1,4.5,0.0,0.5,1.0,0.0,0.3,6.3
18858,-73.9872970581055,40.7414512634277,1,52.0,0.0,0.5,14.58,5.54,0.3,72.92
18859,-73.9824295043945,40.7679290771484,1,7.5,0.0,0.5,1.66,0.0,0.3,9.96
18860,-73.9677429199219,40.7617301940918,2,10.0,0.0,0.5,0.0,0.0,0.3,10.8
18861,-73.9886703491211,40.7690811157227,1,12.5,1.0,0.5,2.0,0.0,0.3,16.3
18862,-73.9548568725586,40.7775917053223,2,8.0,0.0,0.5,0.0,0.0,0.3,8.8
18863,-73.9514923095703,40.7733917236328,2,27.5,0.0,0.5,0.0,5.54,0.3,33.84
18864,-73.9165420532227,40.8370208740234,1,52.0,0.0,0.5,11.67,5.54,0.3,70.01
18865,-73.9699325561523,40.7969093322754,1,52.0,0.0,0.5,11.0,5.54,0.3,69.34
18866,-73.8253173828125,40.7037734985352,2,19.5,0.0,0.5,0.0,0.0,0.3,20.3
18867,-73.9746017456055,40.7583503723145,1,31.0,0.0,0.5,0.0,5.54,0.3,37.34
18868,-73.9835052490234,40.7554435729981,2,15.0,0.0,0.5,0.0,0.0,0.3,15.8
18869,-73.9739685058594,40.7841491699219,1,10.0,0.0,0.5,2.25,0.0,0.3,13.05
18870,-73.9702911376953,40.7941932678223,2,8.0,0.0,0.5,0.0,0.0,0.3,8.8
18871,-73.8724822998047,40.774528503418,1,24.0,0.0,0.5,6.07,5.54,0.3,36.41
18872,-73.9807662963867,40.7647438049316,2,9.5,0.0,0.5,0.0,0.0,0.3,10.3
18873,-73.9622421264648,40.7790489196777,2,11.0,0.0,0.5,0.0,0.0,0.3,11.8
18874,-73.9854125976563,40.7386093139649,1,9.0,0.0,0.5,1.96,0.0,0.3,11.76
18875,-73.957145690918,40.7830810546875,1,6.5,0.0,0.5,2.19,0.0,0.3,9.49
18876,-73.9668426513672,40.7724914550781,2,13.5,0.0,0.5,0.0,0.0,0.3,14.3
18877,-73.9586486816406,40.775390625,2,4.5,0.0,0.5,0.0,0.0,0.3,5.3
18878,-73.9629135131836,40.7664909362793,1,3.5,0.0,0.5,0.86,0.0,0.3,5.16
18879,-73.9902496337891,40.7590980529785,2,6.5,0.0,0.5,0.0,0.0,0.3,7.3
18880,-73.9549102783203,40.7862091064453,2,4.0,0.0,0.5,0.0,0.0,0.3,4.8
18881,-73.9709701538086,40.7511825561523,2,5.5,0.0,0.5,0.0,0.0,0.3,6.3
18882,-73.981689453125,40.7629203796387,1,8.0,0.0,0.5,1.76,0.0,0.3,10.56
18883,-73.9749908447266,40.7561073303223,1,6.5,0.0,0.5,1.46,0.0,0.3,8.76
18884,-73.9982833862305,40.7226600646973,2,8.5,0.0,0.5,0.0,0.0,0.3,9.3
18885,-73.9782867431641,40.7367973327637,2,20.5,0.0,0.5,0.0,0.0,0.3,21.3
18886,-74.0112228393555,40.7029037475586,2,14.5,0.0,0.5,0.0,0.0,0.3,15.3
18887,-73.998893737793,40.7611694335938,1,5.5,0.0,0.5,0.7,0.0,0.3,7.0
18888,-73.9709167480469,40.7983360290527,2,15.5,0.0,0.5,0.0,0.0,0.3,16.3
18889,-73.9609146118164,40.7748870849609,1,7.5,0.0,0.5,1.66,0.0,0.3,9.96
18890,-73.98583984375,40.6307525634766,1,39.0,0.0,0.5,4.0,0.0,0.3,43.8
18891,-74.0026626586914,40.7498931884766,1,12.5,0.0,0.5,3.32,0.0,0.3,16.62
18892,-74.00341796875,40.7563285827637,2,20.0,0.0,0.5,0.0,0.0,0.3,20.8
18893,-73.9827270507813,40.7477722167969,2,5.0,0.0,0.5,0.0,0.0,0.3,5.8
18894,-73.9941635131836,40.6902694702149,2,23.0,0.0,0.5,0.0,0.0,0.3,23.8
18895,-73.9740982055664,40.7942543029785,1,52.0,0.0,0.5,9.0,5.54,0.3,67.34
18896,-73.9480819702149,40.7787704467773,2,8.0,0.0,0.5,0.0,0.0,0.3,8.8
18897,-73.9731674194336,40.7639389038086,1,7.5,0.0,0.5,1.66,0.0,0.3,9.96
18898,-73.9693832397461,40.8005752563477,2,15.5,0.0,0.5,0.0,0.0,0.3,16.3
18899,-74.0011520385742,40.7582511901856,1,5.5,0.0,0.5,1.26,0.0,0.3,7.56
18900,-73.9735946655273,40.7609825134277,1,5.0,0.0,0.5,1.45,0.0,0.3,7.25
18901,-73.9791412353516,40.7725982666016,1,6.5,0.0,0.5,1.46,0.0,0.3,8.76
18902,-73.9715270996094,40.7590408325195,1,6.0,0.0,0.5,1.7,0.0,0.3,8.5
18903,-73.9436569213867,40.7766914367676,1,6.0,0.0,0.5,1.2,0.0,0.3,8.0
18904,-73.9508972167969,40.7748718261719,1,11.5,0.0,0.5,1.5,0.0,0.3,13.8
18905,-74.0474014282227,40.7620315551758,1,100.0,0.0,0.0,20.0,16.04,0.3,136.34
18906,-73.9540634155273,40.8250350952149,2,25.0,0.0,0.5,0.0,0.0,0.3,25.8
18907,-73.9953842163086,40.756275177002,1,9.0,0.0,0.5,1.96,0.0,0.3,11.76
18908,-73.9737396240234,40.7545890808106,1,7.5,0.0,0.5,1.5,0.0,0.3,9.8
18909,-73.9818115234375,40.7324409484863,1,12.5,0.0,0.5,2.66,0.0,0.3,15.96
18910,-73.9650726318359,40.7724914550781,1,12.0,0.0,0.5,2.56,0.0,0.3,15.36
18911,-73.9505386352539,40.715461730957,1,45.5,0.0,0.5,13.89,0.0,0.3,60.19
18912,-73.9664916992188,40.7703704833984,1,8.5,0.0,0.5,1.86,0.0,0.3,11.16
18913,-73.9681396484375,40.7626953125,2,20.5,0.0,0.5,0.0,0.0,0.3,21.3
18914,-73.9705810546875,40.7616996765137,2,14.0,0.0,0.5,0.0,0.0,0.3,14.8
18915,-73.9594116210938,40.7829856872559,2,7.5,0.0,0.5,0.0,0.0,0.3,8.3
18916,-73.9258804321289,40.768970489502,2,15.5,0.0,0.5,0.0,0.0,0.3,16.3
18917,-73.9932479858399,40.7499618530273,2,13.0,0.0,0.5,0.0,0.0,0.3,13.8
18918,-73.9773406982422,40.7582397460938,2,5.5,0.0,0.5,0.0,0.0,0.3,6.3
18919,-74.0080337524414,40.739673614502,2,20.5,0.0,0.5,0.0,0.0,0.3,21.3
18920,-73.9543914794922,40.7671775817871,1,11.0,0.0,0.5,2.36,0.0,0.3,14.16
18921,-73.9788055419922,40.7506637573242,1,11.0,0.0,0.5,2.36,0.0,0.3,14.16
18922,-73.9828720092774,40.7671508789062,1,5.0,0.0,0.5,1.16,0.0,0.3,6.96
18923,-73.9909896850586,40.7508010864258,2,15.5,0.0,0.5,0.0,0.0,0.3,16.3
18924,-73.9713363647461,40.7609710693359,1,14.0,0.0,0.5,2.96,0.0,0.3,17.76
18925,-73.9925384521484,40.7245559692383,1,6.0,0.0,0.5,2.0,0.0,0.3,8.8
18926,-73.9777679443359,40.7867393493652,1,5.0,0.0,0.5,1.0,0.0,0.3,6.8
18927,-73.9763793945312,40.7409172058105,2,3.0,0.0,0.5,0.0,0.0,0.3,3.8
18928,-73.9905548095703,40.7456512451172,1,8.5,0.0,0.5,1.86,0.0,0.3,11.16
18929,-73.9748306274414,40.7621307373047,1,10.5,0.0,0.5,2.0,0.0,0.3,13.3
18930,-73.984748840332,40.7520790100098,1,6.0,0.0,0.5,1.36,0.0,0.3,8.16
18931,-73.9104690551758,40.7449607849121,2,11.0,0.0,0.5,0.0,0.0,0.3,11.8
18932,-73.9340972900391,40.7585601806641,2,23.5,0.0,0.5,0.0,0.0,0.3,24.3
18933,-73.9902420043945,40.7504234313965,2,12.0,0.0,0.5,0.0,0.0,0.3,12.8
18934,-73.9834671020508,40.7556495666504,1,7.0,0.0,0.5,1.56,0.0,0.3,9.36
18935,-73.9533081054688,40.7735061645508,1,10.0,0.0,0.5,2.16,0.0,0.3,12.96
18936,-74.0051574707031,40.7412986755371,1,8.0,1.0,0.5,1.96,0.0,0.3,11.76
18937,0.0,0.0,2,-2.5,-1.0,-0.5,0.0,0.0,-0.3,-4.3
18938,-73.9875106811523,40.7602500915527,2,8.0,1.0,0.5,0.0,0.0,0.3,9.8
18939,-73.938835144043,40.7955780029297,2,7.0,1.0,0.5,0.0,0.0,0.3,8.8
18940,-73.9718704223633,40.7513198852539,1,7.5,1.0,0.5,1.5,0.0,0.3,10.8
18941,-73.9501190185547,40.7846717834473,2,5.0,1.0,0.5,0.0,0.0,0.3,6.8
18942,-73.9942398071289,40.7510108947754,1,7.5,1.0,0.5,0.0,0.0,0.3,9.3
18943,-73.9553146362305,40.7685432434082,1,16.0,1.0,0.5,2.0,0.0,0.3,19.8
18944,-74.0093231201172,40.7228012084961,1,8.5,1.0,0.5,2.06,0.0,0.3,12.36
18945,-73.9857482910156,40.7603149414063,2,52.0,0.0,0.5,0.0,5.54,0.3,58.34
18946,-73.9920272827149,40.769718170166,2,7.5,1.0,0.5,0.0,0.0,0.3,9.3
18947,-73.9867935180664,40.7160453796387,1,14.0,1.0,0.5,3.16,0.0,0.3,18.96
18948,-73.9808883666992,40.7792091369629,2,8.5,1.0,0.5,0.0,0.0,0.3,10.3
18949,-73.9678573608398,40.7525787353516,1,4.5,1.0,0.5,1.58,0.0,0.3,7.88
18950,-73.9657211303711,40.7744903564453,1,6.0,1.0,0.5,1.56,0.0,0.3,9.36
18951,-73.9611511230469,40.7568054199219,2,5.0,1.0,0.5,0.0,0.0,0.3,6.8
18952,-73.9784393310547,40.7344207763672,1,12.0,1.0,0.5,2.76,0.0,0.3,16.56
18953,-73.9974746704102,40.7401123046875,1,4.5,1.0,0.5,1.2,0.0,0.3,7.5
18954,-73.9678268432617,40.7596397399902,1,9.5,1.0,0.5,1.0,0.0,0.3,12.3
18955,-73.9961166381836,40.7294692993164,1,5.0,1.0,0.5,2.04,0.0,0.3,8.84
18956,-74.0103225708008,40.7167510986328,1,8.0,1.0,0.5,2.45,0.0,0.3,12.25
18957,-73.970100402832,40.7596588134766,2,7.0,1.0,0.5,0.0,0.0,0.3,8.8
18958,-73.9810562133789,40.7639884948731,2,6.5,1.0,0.5,0.0,0.0,0.3,8.3
18959,-73.9529342651367,40.7860488891602,1,12.0,1.0,0.5,2.76,0.0,0.3,16.56
18960,-73.9831695556641,40.75048828125,2,10.0,1.0,0.5,0.0,0.0,0.3,11.8
18961,-73.9786605834961,40.7508392333984,2,6.0,1.0,0.5,0.0,0.0,0.3,7.8
18962,-73.9530487060547,40.7718009948731,1,8.0,1.0,0.5,1.96,0.0,0.3,11.76
18963,-74.0041732788086,40.7460594177246,1,9.0,1.0,0.5,2.0,0.0,0.3,12.8
18964,-73.9855880737305,40.7720184326172,1,4.5,1.0,0.5,1.58,0.0,0.3,7.88
18965,-73.9860305786133,40.7574310302734,2,6.0,1.0,0.5,0.0,0.0,0.3,7.8
18966,-73.9880218505859,40.7544212341309,1,7.0,1.0,0.5,1.76,0.0,0.3,10.56
18967,-73.9675598144531,40.7593841552734,2,5.0,1.0,0.5,0.0,0.0,0.3,6.8
18968,-73.9912261962891,40.7325286865234,1,5.5,1.0,0.5,1.0,0.0,0.3,8.3
18969,-73.9578704833984,40.7719955444336,1,17.5,1.0,0.5,3.86,0.0,0.3,23.16
18970,-73.7828063964844,40.6488189697266,2,39.5,1.0,0.5,0.0,0.0,0.3,41.3
18971,-73.9666976928711,40.8039932250977,1,5.0,1.0,0.5,1.36,0.0,0.3,8.16
18972,-74.0038986206055,40.7159118652344,1,12.5,1.0,0.5,2.86,0.0,0.3,17.16
18973,-73.9934463500977,40.7220268249512,1,8.5,1.0,0.5,2.06,0.0,0.3,12.36
18974,-74.0006637573242,40.7288627624512,1,13.5,1.0,0.5,3.06,0.0,0.3,18.36
18975,-73.8618927001953,40.7684669494629,1,32.5,1.0,0.5,10.29,0.0,0.3,44.59
18976,-73.9931869506836,40.7407112121582,1,13.0,1.0,0.5,1.0,0.0,0.3,15.8
18977,-73.9874801635742,40.7287712097168,1,5.0,1.0,0.5,1.36,0.0,0.3,8.16
18978,-73.9730453491211,40.7568588256836,1,26.5,1.0,0.5,6.77,5.54,0.3,40.61
